sequencing_id,library_id,site,platform,method,index_sequence,flowcell_id,lane_no,run_date,library_layout,run_year
sequence_NCI_2_B2,library_NCI_2_B2,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_2_B3,library_NCI_2_B3,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_2_B4,library_NCI_2_B4,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_2_C1,library_NCI_2_C1,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_2_C2,library_NCI_2_C2,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_2_C3,library_NCI_2_C3,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_2_D1,library_NCI_2_D1,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_2_D2,library_NCI_2_D2,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_2_D3,library_NCI_2_D3,NCI,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_3r_A1,library_NCI_3r_A1,NCI3r,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_3r_A2,library_NCI_3r_A2,NCI3r,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_3r_A3,library_NCI_3r_A3,NCI3r,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_3r_A4,library_NCI_3r_A4,NCI3r,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_3r_B1,library_NCI_3r_B1,NCI3r,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_3r_B2,library_NCI_3r_B2,NCI3r,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_3r_B3,library_NCI_3r_B3,NCI3r,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_3r_B4,library_NCI_3r_B4,NCI3r,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_3r_sA1,library_NCI_3r_sA1,NCI3r,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_3r_sA2,library_NCI_3r_sA2,NCI3r,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_4_A1,library_NCI_4_A1,NCI4,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_4_A2,library_NCI_4_A2,NCI4,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_4_A3,library_NCI_4_A3,NCI4,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_4_A4,library_NCI_4_A4,NCI4,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_4_A5,library_NCI_4_A5,NCI4,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_4_B1,library_NCI_4_B1,NCI4,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_4_B2,library_NCI_4_B2,NCI4,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_4_B3,library_NCI_4_B3,NCI4,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_4_B4,library_NCI_4_B4,NCI4,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NCI_4_B5,library_NCI_4_B5,NCI4,NCI Operon Human Oligo Set v3,,,,,2006/7/19,,2006
sequence_NMC_1_A1,library_NMC_1_A1,NMC,Norwegian Microarray Consortium Operon,,,,,2006/7/19,,2006
sequence_NMC_1_A2,library_NMC_1_A2,NMC,Norwegian Microarray Consortium Operon,,,,,2006/7/19,,2006
sequence_NMC_1_A3,library_NMC_1_A3,NMC,Norwegian Microarray Consortium Operon,,,,,2006/7/19,,2006
sequence_NMC_1_A4,library_NMC_1_A4,NMC,Norwegian Microarray Consortium Operon,,,,,2006/7/19,,2006
sequence_NMC_1_A5,library_NMC_1_A5,NMC,Norwegian Microarray Consortium Operon,,,,,2006/7/19,,2006
sequence_NMC_1_B1,library_NMC_1_B1,NMC,Norwegian Microarray Consortium Operon,,,,,2006/7/19,,2006
sequence_NMC_1_B2,library_NMC_1_B2,NMC,Norwegian Microarray Consortium Operon,,,,,2006/7/19,,2006
sequence_NMC_1_B3,library_NMC_1_B3,NMC,Norwegian Microarray Consortium Operon,,,,,2006/7/19,,2006
sequence_NMC_1_B4,library_NMC_1_B4,NMC,Norwegian Microarray Consortium Operon,,,,,2006/7/19,,2006
sequence_NMC_1_B5,library_NMC_1_B5,NMC,Norwegian Microarray Consortium Operon,,,,,2006/7/19,,2006
sequence_OPN_1_A1,library_OPN_1_A1,OPN,Operon-Operon,,,,,2006/7/19,,2006
sequence_OPN_1_A2,library_OPN_1_A2,OPN,Operon-Operon,,,,,2006/7/19,,2006
sequence_OPN_1_A3,library_OPN_1_A3,OPN,Operon-Operon,,,,,2006/7/19,,2006
sequence_OPN_1_A4,library_OPN_1_A4,OPN,Operon-Operon,,,,,2006/7/19,,2006
sequence_OPN_1_A5,library_OPN_1_A5,OPN,Operon-Operon,,,,,2006/7/19,,2006
sequence_OPN_1_B1,library_OPN_1_B1,OPN,Operon-Operon,,,,,2006/7/19,,2006
sequence_OPN_1_B2,library_OPN_1_B2,OPN,Operon-Operon,,,,,2006/7/19,,2006
sequence_OPN_1_B3,library_OPN_1_B3,OPN,Operon-Operon,,,,,2006/7/19,,2006
sequence_OPN_1_B4,library_OPN_1_B4,OPN,Operon-Operon,,,,,2006/7/19,,2006
sequence_OPN_1_B5,library_OPN_1_B5,OPN,Operon-Operon,,,,,2006/7/19,,2006
sequence_QGN_1_A1,library_QGN_1_A1,QGN,QuantiGene (Panomics) Assays,,,,,2006/7/19,,2006
sequence_QGN_1_A2,library_QGN_1_A2,QGN,QuantiGene (Panomics) Assays,,,,,2006/7/19,,2006
sequence_QGN_1_A3,library_QGN_1_A3,QGN,QuantiGene (Panomics) Assays,,,,,2006/7/19,,2006
sequence_QGN_1_B1,library_QGN_1_B1,QGN,QuantiGene (Panomics) Assays,,,,,2006/7/19,,2006
sequence_QGN_1_B2,library_QGN_1_B2,QGN,QuantiGene (Panomics) Assays,,,,,2006/7/19,,2006
sequence_QGN_1_B3,library_QGN_1_B3,QGN,QuantiGene (Panomics) Assays,,,,,2006/7/19,,2006
sequence_QGN_1_C1,library_QGN_1_C1,QGN,QuantiGene (Panomics) Assays,,,,,2006/7/19,,2006
sequence_QGN_1_C2,library_QGN_1_C2,QGN,QuantiGene (Panomics) Assays,,,,,2006/7/19,,2006
sequence_QGN_1_C3,library_QGN_1_C3,QGN,QuantiGene (Panomics) Assays,,,,,2006/7/19,,2006
sequence_QGN_1_D1,library_QGN_1_D1,QGN,QuantiGene (Panomics) Assays,,,,,2006/7/19,,2006
sequence_QGN_1_D2,library_QGN_1_D2,QGN,QuantiGene (Panomics) Assays,,,,,2006/7/19,,2006
sequence_QGN_1_D3,library_QGN_1_D3,QGN,QuantiGene (Panomics) Assays,,,,,2006/7/19,,2006
sequence_TAQ_1_A1,library_TAQ_1_A1,TAQ,Applied Biosystems TaqMan Assays,,,,,2006/7/19,,2006
sequence_TAQ_1_A2,library_TAQ_1_A2,TAQ,Applied Biosystems TaqMan Assays,,,,,2006/7/19,,2006
sequence_TAQ_1_A3,library_TAQ_1_A3,TAQ,Applied Biosystems TaqMan Assays,,,,,2006/7/19,,2006
sequence_TAQ_1_A4,library_TAQ_1_A4,TAQ,Applied Biosystems TaqMan Assays,,,,,2006/7/19,,2006
sequence_TAQ_1_B1,library_TAQ_1_B1,TAQ,Applied Biosystems TaqMan Assays,,,,,2006/7/19,,2006
sequence_TAQ_1_B2,library_TAQ_1_B2,TAQ,Applied Biosystems TaqMan Assays,,,,,2006/7/19,,2006
sequence_TAQ_1_B3,library_TAQ_1_B3,TAQ,Applied Biosystems TaqMan Assays,,,,,2006/7/19,,2006
sequence_TAQ_1_B4,library_TAQ_1_B4,TAQ,Applied Biosystems TaqMan Assays,,,,,2006/7/19,,2006
sequence_TAQ_1_C1,library_TAQ_1_C1,TAQ,Applied Biosystems TaqMan Assays,,,,,2006/7/19,,2006
sequence_TAQ_1_C2,library_TAQ_1_C2,TAQ,Applied Biosystems TaqMan Assays,,,,,2006/7/19,,2006
sequence_TAQ_1_C3,library_TAQ_1_C3,TAQ,Applied Biosystems TaqMan Assays,,,,,2006/7/19,,2006
sequence_TAQ_1_C4,library_TAQ_1_C4,TAQ,Applied Biosystems TaqMan Assays,,,,,2006/7/19,,2006
sequence_TAQ_1_D1,library_TAQ_1_D1,TAQ,Applied Biosystems TaqMan Assays,,,,,2006/7/19,,2006
sequence_TAQ_1_D2,library_TAQ_1_D2,TAQ,Applied Biosystems TaqMan Assays,,,,,2006/7/19,,2006
sequence_TAQ_1_D3,library_TAQ_1_D3,TAQ,Applied Biosystems TaqMan Assays,,,,,2006/7/19,,2006
sequence_TAQ_1_D4,library_TAQ_1_D4,TAQ,Applied Biosystems TaqMan Assays,,,,,2006/7/19,,2006
sequence_H25K_2_A1,library_H25K_2_A1,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_A2,library_H25K_2_A2,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_A3,library_H25K_2_A3,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_A4,library_H25K_2_A4,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_A5,library_H25K_2_A5,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_A6,library_H25K_2_A6,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_A7,library_H25K_2_A7,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_A8,library_H25K_2_A8,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_A9,library_H25K_2_A9,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_A10,library_H25K_2_A10,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_B1,library_H25K_2_B1,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_B2,library_H25K_2_B2,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_B3,library_H25K_2_B3,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_B4,library_H25K_2_B4,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_B5,library_H25K_2_B5,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_B6,library_H25K_2_B6,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_B7,library_H25K_2_B7,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_B8,library_H25K_2_B8,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_B9,library_H25K_2_B9,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_B10,library_H25K_2_B10,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_sA1,library_H25K_2_sA1,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_sA2,library_H25K_2_sA2,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_sA3,library_H25K_2_sA3,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_sA4,library_H25K_2_sA4,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_sA5,library_H25K_2_sA5,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_sB1,library_H25K_2_sB1,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_sB2,library_H25K_2_sB2,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_sB3,library_H25K_2_sB3,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_sB4,library_H25K_2_sB4,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K_2_sB5,library_H25K_2_sB5,H25K,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_1_A1,library_H25K1_1_A1,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_1_A2,library_H25K1_1_A2,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_1_A3,library_H25K1_1_A3,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_1_A4,library_H25K1_1_A4,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_1_A5,library_H25K1_1_A5,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_1_B1,library_H25K1_1_B1,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_1_B2,library_H25K1_1_B2,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_1_B3,library_H25K1_1_B3,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_1_B4,library_H25K1_1_B4,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_1_B5,library_H25K1_1_B5,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_2_A1,library_H25K1_2_A1,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_2_A2,library_H25K1_2_A2,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_2_A3,library_H25K1_2_A3,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_2_A4,library_H25K1_2_A4,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_2_A5,library_H25K1_2_A5,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_2_B1,library_H25K1_2_B1,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_2_B2,library_H25K1_2_B2,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_2_B3,library_H25K1_2_B3,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_2_B4,library_H25K1_2_B4,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_2_B5,library_H25K1_2_B5,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_3_A1,library_H25K1_3_A1,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_3_A2,library_H25K1_3_A2,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_3_A3,library_H25K1_3_A3,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_3_A4,library_H25K1_3_A4,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_3_A5,library_H25K1_3_A5,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_3_B1,library_H25K1_3_B1,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_3_B2,library_H25K1_3_B2,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_3_B3,library_H25K1_3_B3,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_3_B4,library_H25K1_3_B4,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_H25K1_3_B5,library_H25K1_3_B5,H25K1,TeleChem ArrayIt Human Microarrays,,,,,2006/7/19,,2006
sequence_AG1_1_A1,library_AG1_1_A1,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_A2,library_AG1_1_A2,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_A3,library_AG1_1_A3,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_A4,library_AG1_1_A4,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_A5,library_AG1_1_A5,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_B1,library_AG1_1_B1,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_B2,library_AG1_1_B2,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_B3,library_AG1_1_B3,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_B4,library_AG1_1_B4,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_B5,library_AG1_1_B5,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_C1,library_AG1_1_C1,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_C2,library_AG1_1_C2,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_C3,library_AG1_1_C3,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_C4,library_AG1_1_C4,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_C5,library_AG1_1_C5,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_D1,library_AG1_1_D1,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_D2,library_AG1_1_D2,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_D3,library_AG1_1_D3,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_D4,library_AG1_1_D4,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_1_D5,library_AG1_1_D5,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_A1,library_AG1_2_A1,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_A2,library_AG1_2_A2,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_A3,library_AG1_2_A3,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_A4,library_AG1_2_A4,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_A5,library_AG1_2_A5,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_B1,library_AG1_2_B1,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_B2,library_AG1_2_B2,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_B3,library_AG1_2_B3,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_B4,library_AG1_2_B4,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_B5,library_AG1_2_B5,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_C1,library_AG1_2_C1,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_C2,library_AG1_2_C2,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_C3,library_AG1_2_C3,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_C4,library_AG1_2_C4,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_C5,library_AG1_2_C5,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_D1,library_AG1_2_D1,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_D2,library_AG1_2_D2,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_D3,library_AG1_2_D3,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_D4,library_AG1_2_D4,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_2_D5,library_AG1_2_D5,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_A1,library_AG1_3_A1,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_A2,library_AG1_3_A2,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_A3,library_AG1_3_A3,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_A4,library_AG1_3_A4,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_A5,library_AG1_3_A5,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_B1,library_AG1_3_B1,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_B2,library_AG1_3_B2,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_B3,library_AG1_3_B3,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_B4,library_AG1_3_B4,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_B5,library_AG1_3_B5,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_C1,library_AG1_3_C1,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_C2,library_AG1_3_C2,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_C3,library_AG1_3_C3,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_C4,library_AG1_3_C4,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_C5,library_AG1_3_C5,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_D1,library_AG1_3_D1,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_D2,library_AG1_3_D2,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_D3,library_AG1_3_D3,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_D4,library_AG1_3_D4,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AG1_3_D5,library_AG1_3_D5,AG1,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AGL_1_A1,library_AGL_1_A1,AGL,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AGL_1_A2,library_AGL_1_A2,AGL,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AGL_1_A3,library_AGL_1_A3,AGL,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AGL_1_A4,library_AGL_1_A4,AGL,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AGL_1_A5,library_AGL_1_A5,AGL,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AGL_1_B1,library_AGL_1_B1,AGL,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AGL_1_B2,library_AGL_1_B2,AGL,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AGL_1_B3,library_AGL_1_B3,AGL,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AGL_1_B4,library_AGL_1_B4,AGL,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AGL_1_B5,library_AGL_1_B5,AGL,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AGL_1_C1,library_AGL_1_C1,AGL,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AGL_1_C2,library_AGL_1_C2,AGL,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AGL_1_C3,library_AGL_1_C3,AGL,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AGL_1_C4,library_AGL_1_C4,AGL,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AGL_1_C5,library_AGL_1_C5,AGL,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AGL_1_D1,library_AGL_1_D1,AGL,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AGL_1_D2,library_AGL_1_D2,AGL,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
sequence_AGL_1_D3,library_AGL_1_D3,AGL,"Agilent Whole Human Genome Oligo Microarray, G4112A",,,,,2006/7/19,,2006
